Price,Close,High,Low,Open,Volume,RSI,Volume_MA20,Price_Change,MACD,Signal,Bollinger_Upper,Bollinger_Lower,ATR
Ticker,LUNR,LUNR,LUNR,LUNR,LUNR,,,,,,,,
Date,,,,,,,,,,,,,
2022-04-11,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,34.61518710614541,2815.0,0.0,-0.0029901413285227108,0.0015713846212639126,9.703880777214478,9.630618868018678,0.016362070884527118
2022-04-12,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,34.61518710614541,2815.0,0.0,-0.0033387035881222715,0.0005893669793866758,9.701008358816981,9.62949129023087,0.014736687154268895
2022-04-13,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,44.99980926222629,2815.0,0.0,-0.0035737457734121847,-0.0002432555711730963,9.697627647312519,9.62887200555003,0.014995423065282313
2022-04-14,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,31.24910590815888,2740.0,0.0,-0.0037171691861228595,-0.0009380382941630489,9.697627647312519,9.62887200555003,0.013971089414441761
2022-04-18,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,300,45.000333787920695,2675.0,0.0031088795680260795,-0.0013939598860588376,-0.0010292226125422066,9.69931093612867,9.63018878539843,0.012342496210318849
2022-04-19,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,60.0002543137978,2645.0,0.0,0.00044210392323407177,-0.0007349573053869509,9.697538906120394,9.630960887885953,0.013688169135157894
2022-04-20,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,900,62.49985098646957,2690.0,0.0010329829434172488,0.002673240212903494,-5.3317801728862e-05,9.697538906120394,9.630960887885953,0.015915342687636256
2022-04-21,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,255000,62.49985098646957,15440.0,0.0,0.004390817189563023,0.0008355091965295151,9.697538906120394,9.630960887885953,0.017743587716172165
2022-04-22,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,62.49985098646957,15410.0,0.0,0.005686459354301121,0.0018056992280838366,9.700884916945894,9.630614850357572,0.019286686879878768
2022-04-25,9.699999809265137,9.699999809265137,9.6899995803833,9.6899995803833,111000,75.00029802706086,20940.0,0.0010320154091729705,0.0074344997149182745,0.0029314593254507245,9.704624219200241,9.628875498512162,0.021750289742206476
2022-04-26,9.720000267028809,9.720000267028809,9.699999809265137,9.699999809265137,3100,88.88959532059637,21090.0,0.00206190290277819,0.010314801474729407,0.004408127755306461,9.711932416308164,9.62456737006879,0.025720408252212
2022-04-27,9.710000038146973,9.710000038146973,9.699999809265137,9.699999809265137,16600,88.88865341414827,21555.0,-0.0010288301036119885,0.01165616150138682,0.005857734504522533,9.717950781595963,9.623049012410384,0.026238633935394468
2022-04-28,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,100,88.88865341414827,21060.0,0.0,0.01257425084989272,0.007201037773596571,9.723127632684202,9.621872157507449,0.02572055086083597
2022-04-29,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0,87.4998509900223,20560.0,0.0,0.013150255315533599,0.008390881281983977,9.72780153511176,9.621198251265193,0.025333105615643666
2022-05-02,9.699999809265137,9.708000183105469,9.699999809265137,9.708000183105469,1500,77.77754230553231,20635.0,-0.0010298896851234085,0.012653941349999087,0.009243493295587,9.73044455396558,9.621555205708493,0.02359236988547329
2022-05-03,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,700,77.77754230553231,20570.0,0.0,0.012120886917172058,0.009818972019904011,9.732906598440826,9.62309315741855,0.02107037864920651
2022-05-04,9.710000038146973,9.729999542236328,9.710000038146973,9.729999542236328,34800,79.99980926768328,22190.0,0.001030951451389095,0.01236286096844097,0.010327749809611403,9.736021513815189,9.625978284005857,0.017851739088805406
2022-05-05,9.699999809265137,9.699999809265137,9.680000305175781,9.699999809265137,148600,72.72703628245698,29610.0,-0.0010298896851234085,0.011613815417256035,0.010584962931140331,9.736072861966102,9.63192688244918,0.012066706333762904
2022-05-06,9.699999809265137,9.739999771118164,9.680000305175781,9.739999771118164,29000,62.49955297006688,31060.0,0.0,0.010894605194334162,0.010646891383779097,9.735166496764322,9.638833194245201,0.010716220529912406
2022-05-09,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,62.49955297006688,30080.0,0.0,0.010206966356498981,0.010558906378323074,9.734678112975677,9.64432159710733,0.008926028048945083
2022-05-10,9.729999542236328,9.729999542236328,9.670000076293945,9.670000076293945,200,69.9997139015249,30090.0,0.003092756037225586,0.011945040366077464,0.010836133175873952,9.738115314185006,9.648884388268609,0.010919366247535879
2022-05-11,9.670000076293945,9.670000076293945,9.670000076293945,9.670000076293945,20700,43.75018626358234,31125.0,-0.006166440777508275,0.008384371262897261,0.010345780793278614,9.735782038105683,9.653217710124299,0.013926812968223266
2022-05-12,9.630000114440918,9.649999618530273,9.609999656677246,9.649999618530273,22300,35.000190734135685,32240.0,-0.004136500676053534,0.002308244709302798,0.00873827357648345,9.739964324001802,9.647035473819242,0.024007725349834773
2022-05-13,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,31.579079455905244,32240.0,0.0,-0.0024785580857837886,0.006494907244030004,9.743541552788054,9.641458294624057,0.03030968230925638
2022-05-16,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,23.529378765609408,32225.0,0.0,-0.006200656479816047,0.0039557944992607945,9.748037855050093,9.63196197328853,0.03378167100644496
2022-05-17,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,80000,29.411863703171818,36225.0,0.0010384453544127759,-0.00824842862724573,0.0015149498739594899,9.750103187149742,9.625896645003577,0.03539402052623623
2022-05-18,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,0,29.411863703171818,36180.0,0.0,-0.009758809328198836,-0.0007398019664721753,9.751186356665404,9.619813551781863,0.036199812122297045
2022-05-19,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,0,29.411863703171818,23430.0,0.0,-0.01083094452890876,-0.002758030478959492,9.751701962362278,9.614298022378934,0.03625286777651665
2022-05-20,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,0,31.250149011754047,23430.0,0.0,-0.011547506927996665,-0.004515925768766927,9.75172213328743,9.609277927747726,0.036343682973061585
2022-05-23,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,0,31.250149011754047,17880.0,0.0,-0.01197732069448243,-0.006008204753910028,9.750300836756574,9.604699277684345,0.03588727388308351
2022-05-24,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,0,26.666709052299638,17725.0,0.0,-0.012177575688802733,-0.007242078940888569,9.745252178845925,9.601747943224387,0.03384654042130312
2022-05-25,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,500000,26.666709052299638,41895.0,-0.0010373681043240879,-0.012993433892148687,-0.008392349931140592,9.74160340893459,9.597396720765115,0.032513517018896085
2022-05-26,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,26.666709052299638,41890.0,0.0,-0.01348456571651191,-0.009410793088214856,9.73701706986677,9.593983067462332,0.03024605089989777
2022-05-27,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,26.666709052299638,41890.0,0.0,-0.013715685342820194,-0.010271771539135924,9.731469595191633,9.591530549766862,0.02680807185894565
2022-05-31,9.65999984741211,9.699999809265137,9.645999908447266,9.699999809265137,235500,26.666709052299638,53590.0,0.00311523703163874,-0.011347316774928728,-0.010486880586294486,9.727082006121892,9.5919181426513,0.012066628166667192
2022-06-01,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,0,44.444326707074126,53555.0,0.0,-0.009362443204357973,-0.010261993109907185,9.722347718805224,9.592652433782668,0.010270980806034209
2022-06-02,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,300,79.99961853172863,51830.0,0.0,-0.007700648319104886,-0.009749724151746724,9.71499968328042,9.595000450233984,0.01141127742617619
2022-06-03,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,700,79.99961853172863,44435.0,0.0,-0.006310915593404687,-0.009061962440078317,9.70923229870417,9.59676783862493,0.012043733825041479
2022-06-06,9.720000267028809,9.720000267028809,9.710000038146973,9.710000038146973,600,90.90893327784714,43015.0,0.006211223660916865,-0.00036381613126934553,-0.007322333178316523,9.714314797102048,9.593685386003422,0.023358132057145757
2022-06-07,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,89.99980926586431,43015.0,0.0,0.004299738332013803,-0.004997918876250458,9.719072279049668,9.59092794983217,0.02980706506337981
2022-06-08,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,89.99980926586431,43005.0,0.0,0.007904520451884167,-0.0024174310106235327,9.71622109689974,9.592779204461344,0.03407330899691884
2022-06-09,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,89.99980926586431,41970.0,0.0,0.010638699942360219,0.00019379517997321761,9.725086829141,9.58891349129357,0.036921404471118496
2022-06-10,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,500,89.99980926586431,40880.0,0.0,0.012659624615043441,0.0026869610669872624,9.733837147422758,9.5891631882706,0.03866600954396282
2022-06-13,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,89.99980926586431,40880.0,0.0,0.014098700929936925,0.004969309039577196,9.74122620720203,9.590774143750119,0.03945378237636026
2022-06-14,9.692999839782715,9.699999809265137,9.692999839782715,9.699999809265137,1800,70.86581061800706,40970.0,-0.0027778216568246084,0.012911633180607396,0.006557773867783236,9.743297340405952,9.595002983080377,0.038059997691595064
2022-06-15,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,500,79.85054444523522,36995.0,0.0017538634731515401,0.013190594406847111,0.007884337975596012,9.74760777959428,9.597692513374472,0.035638490367193736
2022-06-16,9.640000343322754,9.640000343322754,9.640000343322754,9.640000343322754,300,52.451030807348886,37010.0,-0.0072090313644919135,0.007674812368419381,0.007842432854160687,9.74760777959428,9.597692513374472,0.034481900428677575
2022-06-17,9.6899995803833,9.6899995803833,9.680000305175781,9.680000305175781,32100,61.81093197365753,38615.0,0.005186642663885355,0.007254411592503729,0.007724828601829296,9.748847311228868,9.601452905445935,0.030167875845898036
2022-06-21,9.630000114440918,9.800000190734863,9.630000114440918,9.800000190734863,1100,44.7183465135412,38670.0,-0.006191895618225529,0.0020560842246020172,0.006591079726383841,9.749478440638047,9.599821753148575,0.0335220166282244
2022-06-22,9.6899995803833,9.6899995803833,9.65999984741211,9.65999984741211,5400,54.360440133182145,38940.0,0.00623047406327748,0.002746171641453188,0.005822098109397711,9.750429035291399,9.603871082201278,0.03238147320065468
2022-06-23,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,54.360440133182145,38940.0,0.0,0.003255543017717244,0.005308787091061618,9.750978176376949,9.60832186482178,0.031040362121575463
2022-06-24,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,54.360440133182145,13940.0,0.0,0.003617522950484897,0.0049705342629462745,9.750128810833061,9.615171176959908,0.029471315220132452
2022-06-27,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,44.71816087631047,13940.0,0.0,0.003859900129144833,0.004748407436185986,9.748445568466275,9.622854365920931,0.02872353156805305
2022-06-28,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,44.71816087631047,13940.0,0.0,0.004005809313232689,0.004599887811595327,9.745723544010573,9.631576336970873,0.027778292748995154
2022-06-29,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,44.71816087631047,2165.0,0.0,0.004074475376967257,0.004494805324669713,9.745607120748938,9.634692733529628,0.026614568712046056
2022-06-30,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,44.71816087631047,2165.0,0.0,0.004081840807222292,0.004412212421180229,9.745265745370068,9.638034082205616,0.02520211151429523
2022-07-01,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,44.71816087631047,2150.0,0.0,0.004041094739106299,0.004337988884765443,9.74467530619245,9.641624494680352,0.023496106468969092
2022-07-05,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,44.71816087631047,2115.0,0.0,0.003963118819767075,0.00426301487176577,9.74380403695325,9.64549573721667,0.0214265501421646
2022-07-06,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,49.41628754425156,2085.0,0.0,0.0038568628280355455,0.004181784463019725,9.7408564145064,9.645443290998973,0.021342137920419415
2022-07-07,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,45.83320087738818,2085.0,0.0,0.003729660978924798,0.00409135976620074,9.737658006644626,9.645641630196195,0.02006833381414337
2022-07-08,9.649999618530273,9.6899995803833,9.649999618530273,9.6899995803833,600,52.38080100272935,2115.0,-0.004127963218285791,0.00039661800369472644,0.0033524114136995373,9.735701564417115,9.640598007573852,0.018575532545754524
2022-07-11,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,1100,50.0,2170.0,0.004145073931010046,0.0009716198318461267,0.002876253097328855,9.731803364993697,9.641496138332718,0.018575532545754524
2022-07-12,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,71.42847411444141,2145.0,0.0,0.001411047248980779,0.00258321192765924,9.727547567827937,9.64275186683393,0.010690439481299042
2022-07-13,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,50.0,2145.0,0.0,0.0017392476783726352,0.002414419077801919,9.722858845460514,9.6444405205368,0.010690439481299042
2022-07-14,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,50.0,2055.0,0.0,0.0019765642805644745,0.0023268481183544303,9.722580956940233,9.64441838311714,0.010690439481299042
2022-07-15,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,50.0,2030.0,0.0,0.002139971142332442,0.0022894727231500328,9.719704277852065,9.64529501642894,0.010690439481299042
2022-07-18,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,50.0,2015.0,0.0,0.0022436093258555445,0.002280300043691135,9.716455304097144,9.653543913889918,0.010690439481299042
2022-07-19,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,50.0,410.0,0.0,0.002299239135442832,0.0022840878620414744,9.716455304097144,9.653543913889918,0.010690439481299042
2022-07-20,9.65999984741211,9.680000305175781,9.65999984741211,9.680000305175781,400,36.363715179941565,375.0,-0.00309594780911282,-7.651950301301724e-05,0.0018119663890305761,9.70828797044109,9.66471122084309,0.012860147081166095
2022-07-21,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,1500,53.33341810459926,180.0,0.004140782865927672,0.0012538833013202577,0.0017003497714885127,9.709571078174159,9.664428135998206,0.013424567676039827
2022-07-22,9.75,9.75,9.75,9.75,700,65.00011920940324,215.0,0.005154658940003776,0.0062705516163141795,0.0026143901404536464,9.726128158441696,9.653871097692338,0.02183863171677746
2022-07-25,9.75,9.75,9.75,9.75,0,65.00011920940324,215.0,0.0,0.010129530477163584,0.004117418207795634,9.738002755309761,9.647996542785943,0.027093756851540952
2022-07-26,9.75,9.75,9.75,9.75,0,65.00011920940324,215.0,0.0,0.013037510718829637,0.005901436710002435,9.747666854059124,9.64433248599825,0.030848930167782562
2022-07-27,9.75,9.75,9.75,9.75,0,65.00011920940324,215.0,0.0,0.015167267196273926,0.007754602807256734,9.755902465144684,9.64209691687436,0.03361071751331629
2022-07-28,9.75,9.75,9.75,9.75,0,81.25014901175405,215.0,0.0,0.016663033471237654,0.009536288940052918,9.763078046685626,9.640921377295088,0.032105758609621005
2022-07-29,9.75,9.75,9.75,9.75,0,75.00019868233873,215.0,0.0,0.017645038006081748,0.011158038753258685,9.769400118841503,9.640599347100881,0.03321607748798493
2022-08-01,9.75,9.75,9.75,9.75,0,75.00019868233873,215.0,0.0,0.01821333172419415,0.012569097347445778,9.774995767994435,9.64100373990962,0.0337086766066736
2022-08-02,9.75,9.75,9.75,9.75,0,75.00019868233873,215.0,0.0,0.018451016754347904,0.013745481228826205,9.779947084968308,9.642052464897416,0.03361072686741106
2022-08-03,9.75,9.75,9.75,9.75,0,75.00019868233873,215.0,0.0,0.01842696922236975,0.014681778827534913,9.784307737790165,9.643691854037229,0.032916956870814015
2022-08-04,9.75,9.75,9.75,9.75,0,75.00019868233873,215.0,0.0,0.018198134612159578,0.015385049984459847,9.788111639307642,9.645887994481422,0.03158813299027454
2022-08-05,9.75,9.75,9.75,9.75,0,75.00019868233873,185.0,0.0,0.01781146208721296,0.01587033240501047,9.787083127222228,9.656916544713805,0.02953867378682446
2022-08-08,9.75,9.75,9.75,9.75,0,75.00019868233873,130.0,0.0,0.017305533902856496,0.016157372704579676,9.789400258407074,9.66059945549063,0.026602544228973835
2022-08-09,9.75,9.75,9.75,9.75,0,100.0,130.0,0.0,0.016711937360664564,0.016268285635796652,9.79111246052387,9.664887295335504,0.013363113071674326
2022-08-10,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,700,55.55567329292587,165.0,-0.004102560190054061,0.012865539268268833,0.015587736362291089,9.790181531344762,9.667818270290981,0.010690439481310543
2022-08-11,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,200,42.856948228882835,175.0,0.003089570839684308,0.012098504768871976,0.014889890043607266,9.789998912217646,9.673000908491582,0.010818178202140993
2022-08-12,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,42.856948228882835,175.0,0.0,0.011359677115283517,0.014183847457942517,9.789212622628297,9.678787217154417,0.010894104438631829
2022-08-15,9.720000267028809,9.720000267028809,9.680000305175781,9.710000038146973,5900,33.33333333333333,470.0,-0.002053337223750229,0.009055966495056467,0.013158271265365309,9.787197577960528,9.683802330486737,0.012774423640627738
2022-08-16,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,400,39.99961852445258,490.0,0.0010287319889730195,0.007945526094109923,0.012115722231114233,9.784683872615263,9.690316032017305,0.013114035602465693
2022-08-17,9.710000038146973,9.739999771118164,9.710000038146973,9.739999771118164,400300,33.33306841933765,20485.0,-0.0020554475878997724,0.0053895735894418095,0.01077049250277975,9.773086798655894,9.706913125050159,0.015424381853409396
2022-08-18,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,500,46.666539508150855,20435.0,0.003089570839684308,0.005718768147994879,0.009760147631822777,9.769222230631987,9.71477768925937,0.01511855757134599
2022-08-19,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,46.666539508150855,20400.0,0.0,0.005911512965688814,0.008990420698595984,9.768469705391595,9.71453019161158,0.014769260614981508
2022-08-22,9.729999542236328,9.800000190734863,9.729999542236328,9.800000190734863,1300,43.74977647970436,20465.0,-0.0010267175684632868,0.005197417137514648,0.008231819986379717,9.767625382835282,9.713374468391523,0.014468589312661895
2022-08-23,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,43.74977647970436,20465.0,0.0,0.004578710524130614,0.0075011980939298974,9.76662538215259,9.712374423297849,0.014005473525411219
2022-08-24,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,200,47.058724531011585,20475.0,0.0010277728008543097,0.004839528894256873,0.006968864253995293,9.765675359447604,9.712324423114653,0.013424559871006981
2022-08-25,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,47.058724531011585,20475.0,0.0,0.004988722444705829,0.0065728358921373995,9.764677431481648,9.712322328192425,0.012774403132292717
2022-08-26,9.729999542236328,9.729999542236328,9.710000038146973,9.720000267028809,3700,44.444267836517575,20660.0,-0.0010267175684632868,0.004251021384600762,0.006108472990630073,9.76335372587659,9.711645988021116,0.011883054158482852
2022-08-29,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,44.444267836517575,20660.0,0.0,0.0036246057804216747,0.005611699548588393,9.761860422161849,9.71113924595949,0.010716005378303696
2022-08-30,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,57.14275982806422,20660.0,0.0,0.0030925182753751557,0.005107863293945745,9.76018735623111,9.710812266113859,0.008925746263789227
2022-08-31,9.739999771118164,9.739999771118164,9.710000038146973,9.710000038146973,9300,50.0,21125.0,0.0010277728008543097,0.003438137283074738,0.004773918091771544,9.758841380475383,9.711158218981405,0.008925746263789227
2022-09-01,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,50.0,21125.0,0.0,0.0036697403542582663,0.004553082544268889,9.75741837690748,9.711581199661122,0.008925746263789227
2022-09-02,9.699999809265137,9.75,9.699999809265137,9.75,6700,42.856948228882835,21460.0,-0.0041067723606769135,0.0006184952011896172,0.0037661650756530343,9.758437328326208,9.70556222916891,0.012066628166708015
2022-09-06,9.739999771118164,9.739999771118164,9.720000267028809,9.720000267028809,1400,52.941242468781205,21530.0,0.004123707488614681,0.0014117502837720508,0.0032952821172768376,9.75686022477732,9.706139309829613,0.012314525505577363
2022-09-07,9.75,9.760000228881836,9.75,9.75,219500,62.49992549456706,32505.0,0.0010267175684632868,0.002814897164874708,0.003199205126796412,9.75686022477732,9.706139309829613,0.011578732260823453
2022-09-08,9.75,9.75,9.720000267028809,9.75,11100,53.84621027612312,33025.0,0.0,0.003882150166706566,0.003335794134778443,9.758016123948627,9.70898340684361,0.012247519394233415
2022-09-09,9.720000267028809,9.739999771118164,9.710000038146973,9.729999542236328,21800,43.75018626358234,34105.0,-0.0030768956893529875,0.002280934929224543,0.0031248222936676633,9.757526023155851,9.707473557227448,0.01277448106871898
2022-09-12,9.720000267028809,9.75,9.720000267028809,9.739999771118164,10000,46.666920978847585,34605.0,0.0,0.0010004280060780246,0.002699943436149736,9.756860260587647,9.706139369386719,0.013259850335813946
2022-09-13,9.760000228881836,9.760000228881836,9.739999771118164,9.739999771118164,69500,57.89489534708628,37785.0,0.004115222299809096,0.0031766611000811906,0.002795286968936027,9.76123922868676,9.70576039747291,0.0150639944224614
2022-09-14,9.770000457763672,9.770000457763672,9.75,9.75,3000,57.89489534708628,37915.0,0.001024613590913992,0.0056432248184368206,0.0033648745388361856,9.767601829940864,9.703397887771539,0.017728215400782708
